Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tanner Rainey","DET",1,1,0,4.49619,16,0,0,1,,16,70,15,9,8,2,8,,1,16,8.91169,4.46882,1.99419,1.27898,0.226565,0.113612,0.11295229196548462,0.239599,1.41391,0.287508,0.719277,,,4.6271,-0.0161819,-0.0377141,999,,,,,,,63.80000000000001,3.9875000000000007,63,3.9375,,,,,,,,,,,,,,,,,,,"Tanner Rainey","17610",663432
"Guillo Zuñiga","SEA",0,0,0,4.50047,8,0,0,1,,8,35,8,4,4,1,4,,1,7,7.92518,4.00977,1.97647,1.23364,0.201203,0.101799,0.09940385073423386,0.244738,1.39023,0.284136,0.708804,,,4.70543,-0.0169803,-0.0125573,999,,,,,,,29.100000000000005,3.6375000000000006,30,3.75,,,,,,,,,,,,,,,,,,,"Guillo Zuniga","19588",670871
"Sam Bachman","LAA",2,2,0,4.45146,32,0,0,1,,32,142,32,17,16,4,15,,2,27,7.67367,4.19377,1.82978,1.01169,0.191961,0.104909,0.08705165982246399,0.254969,1.4629,0.300349,0.710035,,,4.4862,-0.0173416,-0.033895,999,,,,,,,111.40000000000002,3.4812500000000006,115,3.59375,,,,,,,,,,,,,,,,,,,"Sam Bachman","29754",696147
"Angel Perdomo","LAA",1,1,0,4.5153,13,0,0,1,,13,57,12,7,7,2,7,,1,14,9.47654,4.98222,1.90207,1.25117,0.239275,0.125797,0.11347782611846924,0.235702,1.44155,0.290813,0.725289,,,4.73624,-0.017886,-0.0166348,999,,,,,,,48.39999999999999,3.7230769230769223,47,3.6153846153846154,,,,,,,,,,,,,,,,,,,"Angel Perdomo","17759",622780
"Chase Shugart","PHI",2,2,0,4.65344,42,0,0,1,,42,182,42,24,22,6,16,,2,34,7.27461,3.46056,2.10214,1.34564,0.186567,0.0887507,0.09781612455844879,0.255674,1.3825,0.288052,0.701048,,,4.74949,-0.0180155,-0.0751435,999,,,,,,,145.8,3.4714285714285715,150,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Chase Shugart","21544",663767
"Reggie Crawford","SFG",0,0,0,4.54327,8,0,0,1,,8,36,7,4,4,1,4,,1,8,9.18225,4.41103,2.08166,1.21303,0.228921,0.10997,0.1189502701163292,0.240882,1.41422,0.29438,0.706037,,,4.70814,-0.0180853,-0.00490602,999,,,,,,,33.7,4.2125,32,4,,,,,,,,,,,,,,,,,,,"Reggie Crawford","sa3020457",686846
"Josh Simpson","SEA",1,1,0,4.17973,16,0,0,1,,16,70,14,8,7,2,8,,1,16,8.97657,4.58915,1.95604,1.019,0.22761,0.116363,0.11124759167432785,0.235819,1.40903,0.290842,0.725761,,,4.31995,-0.0180911,-0.0252983,999,,,,,,,66.4,4.15,63,3.9375,,,,,,,,,,,,,,,,,,,"Josh Simpson","25957",681006
"Andrew Walters","CLE",2,2,0,4.14252,38,0,0,1,,38,164,32,19,17,5,19,,2,43,10.264,4.5183,2.27164,1.22606,0.264041,0.116233,0.14780712127685547,0.224087,1.34515,0.284373,0.732623,,,4.29548,-0.0181282,-0.0240552,999,,,,,,,163.5,4.302631578947368,152,4,,,,,,,,,,,,,,,,,,,"Andrew Walters","33834",689958
"Yunior Marte","CIN",1,1,0,4.96536,18,0,0,1,,18,80,19,11,10,3,8,,1,15,7.71708,4.01146,1.92376,1.31696,0.192183,0.0998997,0.09228338301181793,0.260606,1.47561,0.299702,0.690812,,,4.85167,-0.0181826,-0.0450232,999,,,,,,,53.90000000000001,2.9944444444444454,58,3.2222222222222223,,,,,,,,,,,,,,,,,,,"Yunior Marte","14416",628708
"Brent Suter","LAA",2,3,0,4.50173,60,0,0,12,,60,259,63,32,30,8,19,,2,47,6.98741,2.83043,2.46868,1.25477,0.179958,0.0728967,0.10706165432929993,0.264599,1.36287,0.298377,0.707867,,,4.45101,-0.0190162,-0.057861,999,,,,,,,260.8,4.346666666666667,275,4.583333333333333,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"Kendall Graveman",,2,2,0,4.34872,36,0,0,0,,36,161,36,19,17,4,18,,2,32,8.04301,4.38177,1.83556,1.04842,0.20006,0.108991,0.09106887876987457,0.251596,1.47535,0.298761,0.730229,,,4.47656,-0.0192869,-0.0178446,999,,,,,,,127.60000000000005,3.544444444444446,132,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Kendall Graveman","15514",608665
"Blas Castaño","SEA",0,1,0,4.40194,9,0,0,1,,9,39,9,5,4,1,3,,1,6,6.4749,3.01289,2.14907,1.14629,0.164659,0.0766187,0.08804009854793549,0.25873,1.35592,0.28832,0.69935,,,4.61938,-0.0194445,-0.030414,999,,,,,,,34.90000000000001,3.877777777777779,36,4,,,,,,,,,,,,,,,,,,,"Blas Castano","26117",680604
"Daniel Espino","CLE",1,1,0,4.27259,23,0,0,0,,23,101,21,12,11,4,12,,0,25,9.92343,4.68606,2.11765,1.37825,0.25,0.118056,0.1319444477558136,0.237154,1.43951,0.292398,0.75,,,4.5287,-0.0198187,-0.0285132,999,,,,,,,80.4,3.4956521739130437,77,3.347826086956522,,,,,,,,,,,,,,,,,,,"Daniel Espino","sa3011495",682982
"Max Lazar","PHI",2,2,0,4.53932,38,0,0,1,,38,163,39,21,19,5,12,,1,30,7.07663,2.90003,2.4402,1.29436,0.183101,0.0750353,0.10806547850370407,0.2592,1.34507,0.29145,0.703061,,,4.47665,-0.0199457,-0.0468923,999,,,,,,,143.29999999999998,3.771052631578947,150,3.9473684210526314,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Gavin Hollowell","CHC",1,1,0,4.49294,16,0,0,1,,16,70,15,9,8,2,8,,1,15,8.6358,4.36918,1.97653,1.11641,0.218127,0.110359,0.10776816308498383,0.238087,1.3996,0.286688,0.700422,,,4.50706,-0.0200882,-0.0344724,999,,,,,,,61.80000000000001,3.8625000000000007,61,3.8125,,,,,,,,,,,,,,,,,,,"Gavin Hollowell","25427",668970
"Connor Phillips","CIN",3,4,0,4.62975,56,0,0,7,,56,246,50,31,29,8,28,,4,60,9.56583,4.46675,2.14156,1.28497,0.242135,0.113065,0.12907015532255173,0.234728,1.39482,0.288202,0.706572,,,4.55048,-0.0201878,-0.0471482,999,,,,,,,238.0000000000001,4.250000000000002,228,4.071428571428571,,,,,,,,,,,,,,,,,,,"Connor Phillips","27649",683175
"Kevin Abel","CIN",0,1,0,5.29914,10,0,0,1,,10,45,10,6,6,2,5,,0,8,7.29538,4.32697,1.68603,1.45374,0.180852,0.107265,0.07358666509389877,0.262756,1.51917,0.29427,0.683903,,,5.20431,-0.0214333,-0.0217993,999,,,,,,,28.4,2.84,29,2.9,,,,,,,,,,,,,,,,,,,"Kevin Abel","sa3017879",674265
"Juan Morillo","ARI",2,1,0,4.23918,30,0,0,1,,30,135,29,15,14,3,16,,1,27,8.20248,4.80977,1.70538,0.926687,0.202775,0.118903,0.08387193828821182,0.250157,1.51427,0.302104,0.730926,,,4.38378,-0.0217684,0.00428484,999,,,,,,,116.69999999999999,3.8899999999999997,118,3.933333333333333,,,,,,,,,,,,,,,,,,,"Juan Morillo","21924",666661
"Cameron Foster","BAL",1,2,0,4.47319,28,0,0,1,,28,122,28,15,14,4,11,,1,25,7.9095,3.47288,2.27751,1.32698,0.201196,0.0883403,0.1128552183508873,0.256538,1.40055,0.296086,0.726223,,,4.53256,-0.0220132,-0.0485729,999,,,,,,,103.20000000000006,3.6857142857142877,106,3.7857142857142856,,,,,,,,,,,,,,,,,,,"Cameron Foster","sa3020735",671382
"Joey Estes","ATH",1,2,0,4.8538,30,0,0,1,,30,128,31,17,16,5,8,,2,22,6.74071,2.33277,2.88957,1.553,0.174934,0.0605398,0.1143941804766655,0.261592,1.29409,0.284167,0.679422,,,4.85627,-0.0221707,-0.0564337,999,,,,,,,97.9,3.2633333333333336,103,3.433333333333333,,,,,,,,,,,,,,,,,,,"Joey Estes","26257",683155
"Génesis Cabrera","PHI",1,1,0,4.67631,18,0,0,1,,18,78,17,10,9,3,8,,1,16,8.24749,3.96104,2.08215,1.42188,0.211134,0.101402,0.10973231494426727,0.250164,1.40324,0.290078,0.716434,,,4.82725,-0.022467,-0.0239899,999,,,,,,,61.10000000000001,3.394444444444445,60,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Genesis Cabrera","17490",650893
"Garrett Acton","MIA",1,1,0,4.65569,16,0,0,1,,16,70,16,9,8,2,7,,0,15,8.56522,4.00322,2.13958,1.37633,0.217755,0.101775,0.11598065495491028,0.248975,1.41533,0.292683,0.718463,,,4.63694,-0.0234345,-0.0268064,999,,,,,,,65.20000000000002,4.075000000000001,67,4.1875,,,,,,,,,,,,,,,,,,,"Garrett Acton","27583",670183
"Jack Neely","CHC",1,1,0,4.46554,18,0,0,1,,18,79,16,10,9,3,9,,1,18,9.00681,4.34421,2.07329,1.28425,0.227944,0.109943,0.11800087988376617,0.237051,1.39449,0.28454,0.717206,,,4.62046,-0.0234745,-0.0349802,999,,,,,,,64.70000000000002,3.5944444444444454,61,3.388888888888889,,,,,,,,,,,,,,,,,,,"Jack Neely","30106",680891
"Tejay Antone","CIN",1,1,0,5.13879,16,0,0,1,,16,72,17,10,9,2,7,,1,13,7.2548,4.16373,1.74238,1.28852,0.178879,0.102664,0.07621555775403976,0.262635,1.50522,0.297775,0.682219,,,4.99405,-0.023524,-0.0464159,999,,,,,,,55.60000000000001,3.4750000000000005,60,3.75,,,,,,,,,,,,,,,,,,,"Tejay Antone","16233",622088
"Albert Suárez","BAL",1,1,0,4.52077,25,0,0,1,,25,109,27,14,13,4,8,,1,21,7.53483,2.92311,2.57767,1.35921,0.192292,0.0745991,0.11769305169582367,0.265583,1.38751,0.302564,0.718651,,,4.48107,-0.0237107,-0.0622112,999,,,,,,,84.60000000000001,3.3840000000000003,92,3.68,,,,,,,,,,,,,,,,,,,"Albert Suarez","6175",544150
"Juan Sanchez","SFG",1,1,0,4.29094,14,0,0,1,,14,62,14,7,7,2,7,,1,12,7.77169,4.24241,1.83191,1.073,0.195588,0.106768,0.08882058411836624,0.250968,1.44951,0.294682,0.728183,,,4.5107,-0.0239576,-0.0105697,999,,,,,,,46.6,3.3285714285714287,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Juan Sanchez","sa3005444",678738
"Reiver Sanmartin","SFG",2,2,0,4.04464,40,0,0,1,,40,174,42,20,18,4,13,,2,29,6.46569,2.92647,2.20938,0.90869,0.165289,0.0748122,0.0904766097664833,0.265514,1.38039,0.302469,0.719632,,,4.12724,-0.0241002,-0.0257407,999,,,,,,,154.60000000000002,3.8650000000000007,165,4.125,,,,,,,,,,,,,,,,,,,"Reiver Sanmartin","19754",665665
"Ryan Rolison","CHC",1,1,0,4.48039,15,0,0,1,,15,65,15,8,7,2,6,,0,11,6.81872,3.4401,1.98213,1.22273,0.174116,0.0878432,0.08627307415008545,0.259575,1.4058,0.291076,0.71054,,,4.61027,-0.024261,-0.0189368,999,,,,,,,55.400000000000006,3.693333333333334,57,3.8,,,,,,,,,,,,,,,,,,,"Ryan Rolison","22200",669020
"Andrew Hoffmann","ARI",3,2,0,4.11903,40,0,0,1,,40,174,40,20,18,5,15,,2,35,7.98493,3.38289,2.36039,1.11265,0.204326,0.0865645,0.11776136606931686,0.252696,1.36794,0.297913,0.730016,,,4.21659,-0.0243845,0.00577101,999,,,,,,,153.5,3.8375,158,3.95,,,,,,,,,,,,,,,,,,,"Andrew Hoffmann","29633",694851
"Tyson Miller","CHW",1,1,0,5.16464,13,0,0,1,,13,58,13,8,7,2,6,,1,11,7.32439,4.17623,1.75383,1.3718,0.182516,0.104067,0.07844904065132141,0.257173,1.47483,0.289582,0.684718,,,5.07425,-0.0248921,-0.0493501,999,,,,,,,42.8,3.292307692307692,44,3.3846153846153846,,,,,,,,,,,,,,,,,,,"Tyson Miller","19976",668338
"Drew Smith","WSN",1,2,0,4.5628,24,0,0,1,,24,104,23,13,12,4,11,,1,24,8.90272,4.00199,2.22457,1.4328,0.227677,0.102347,0.12533068656921387,0.243608,1.38619,0.287987,0.718232,,,4.66574,-0.0253269,-0.0278871,999,,,,,,,84.60000000000004,3.5250000000000017,84,3.5,,,,,,,,,,,,,,,,,,,"Drew Smith","17755",622098
"Domingo Gonzalez","SEA",1,1,0,4.30534,18,0,0,1,,18,78,17,9,9,2,8,,1,16,8.11765,3.92191,2.06982,1.13213,0.206998,0.100008,0.10699006170034409,0.240349,1.35971,0.283391,0.715014,,,4.506,-0.0257378,-0.0283928,999,,,,,,,73.40000000000002,4.077777777777779,73,4.055555555555555,,,,,,,,,,,,,,,,,,,"Domingo Gonzalez","sa3007495",682445
"Alex Hoppe","SEA",1,1,0,4.22368,22,0,0,1,,22,97,21,11,10,3,10,,1,20,7.98897,4.15435,1.92303,1.09617,0.202309,0.105203,0.09710600227117538,0.248254,1.42723,0.292975,0.73225,,,4.43707,-0.0262131,-0.0347969,999,,,,,,,82.30000000000001,3.7409090909090916,82,3.727272727272727,,,,,,,,,,,,,,,,,,,"Alex Hoppe","sa3020836",695380
"Justin Bruihl","STL",3,3,0,4.07603,54,0,0,10,,54,235,53,27,24,6,21,,5,47,7.78204,3.44056,2.26186,1.00454,0.198685,0.0878415,0.11084318161010742,0.250608,1.35473,0.296423,0.719428,,,4.27166,-0.0262652,0.0403513,999,,,,,,,244,4.518518518518518,248,4.592592592592593,,,,,,,,,,,,,,,,,,,"Justin Bruihl","23779",677865
"Ty Adcock","SDP",2,2,0,4.28934,35,0,0,1,,35,151,34,18,17,5,14,,1,32,8.24056,3.48394,2.3653,1.27189,0.212199,0.0897132,0.12248533964157104,0.247165,1.34982,0.289417,0.730705,,,4.40069,-0.0262807,-0.0345168,999,,,,,,,132.1,3.774285714285714,133,3.8,,,,,,,,,,,,,,,,,,,"Ty Adcock","25651",686654
"Josh Ekness","MIA",1,1,0,4.58972,22,0,0,1,,22,98,21,12,11,3,10,,3,19,7.94456,4.21245,1.88597,1.06424,0.197507,0.104724,0.09278276562690735,0.247465,1.42968,0.292339,0.697711,,,4.65721,-0.026303,-0.0256591,999,,,,,,,74.30000000000001,3.377272727272728,74,3.3636363636363638,,,,,,,,,,,,,,,,,,,"Josh Ekness","sa3023204",694795
"Eli Morgan","KCR",1,1,0,4.57061,28,0,0,1,,28,120,28,15,14,4,10,,1,24,7.66051,3.2118,2.38511,1.33814,0.199002,0.0834352,0.1155671551823616,0.252441,1.3393,0.288307,0.700281,,,4.52193,-0.026536,-0.0258082,999,,,,,,,104.2,3.7214285714285715,107,3.8214285714285716,,,,,,,,,,,,,,,,,,,"Eli Morgan","20203",669212
"Alexis Díaz","TEX",3,4,0,4.79261,58,0,2,11,,58,253,49,33,31,7,31,,6,57,8.87439,4.85882,1.82645,1.1085,0.225677,0.123561,0.10211646556854248,0.226212,1.38196,0.275095,0.67216,,,4.70425,-0.0266203,-0.30103,682.4600219726562,,,,,,,272.70000000000005,4.701724137931035,256,4.413793103448276,,,,,,,,,,,,,,,,,,,"Alexis Diaz","21132",664747
"Dylan Coleman","NYY",1,1,0,4.9605,10,0,0,1,,10,46,9,6,6,1,7,,1,10,8.81114,6.30361,1.39779,1.10891,0.213558,0.152782,0.06077580153942108,0.233059,1.58147,0.282968,0.697808,,,5.19035,-0.0269428,-0.0381405,999,,,,,,,38.300000000000004,3.8300000000000005,37,3.7,,,,,,,,,,,,,,,,,,,"Dylan Coleman","22276",669395
"Carter Baumler","TEX",2,3,0,4.62586,52,0,0,7,,52,228,50,29,27,6,24,,2,45,7.75809,4.21064,1.8425,1.12099,0.196406,0.106598,0.08980808407068253,0.247051,1.42811,0.288142,0.692811,,,4.53647,-0.0270013,-0.122418,999,,,,,,,221,4.25,222,4.269230769230769,,,,,,,,,,,,,,,,,,,"Carter Baumler","sa3014480",691945
"Carson Palmquist","COL",1,2,0,5.12289,24,0,0,1,,24,107,24,15,14,4,11,,2,23,8.56073,4.27393,2.00301,1.47458,0.212635,0.106158,0.10647732764482498,0.257072,1.48374,0.300783,0.696015,,,5.00951,-0.0272599,-0.0349394,999,,,,,,,77.00000000000003,3.2083333333333344,79,3.2916666666666665,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Kaleb Ort","LAA",1,1,0,4.73406,22,0,0,1,,22,96,20,12,12,3,11,,1,22,8.94633,4.48965,1.99266,1.3812,0.228641,0.114742,0.11389908194541931,0.240875,1.41882,0.286888,0.709556,,,4.72701,-0.0274597,-0.032932,999,,,,,,,85.9,3.9045454545454548,83,3.772727272727273,,,,,,,,,,,,,,,,,,,"Kaleb Ort","20061",672391
"Eduarniel Núñez","ATH",3,3,0,4.53117,52,0,1,6,,52,233,47,28,26,6,31,,4,51,8.868,5.35383,1.65638,1.07954,0.219765,0.132678,0.08708742260932922,0.239127,1.50683,0.292424,0.720128,,,4.73341,-0.0280417,-0.0522516,999,,,,,,,214.8,4.130769230769231,208,4,,,,,,,,,,,,,,,,,,,"Eduarniel Nunez","23162",674384
"Tommy Kahnle",,2,3,0,4.42631,50,0,0,0,,50,218,47,27,25,6,25,,2,45,8.04032,4.41707,1.82028,1.07701,0.205245,0.112754,0.09249047935009003,0.245856,1.43008,0.291945,0.711073,,,4.50062,-0.0284608,-0.0932473,999,,,,,,,183,3.66,181,3.62,,,,,,,,,,,,,,,,,,,"Tommy Kahnle","11384",592454
"Scott McGough",,1,1,0,4.80604,24,0,0,0,,24,106,24,14,13,4,10,,1,21,8.04226,3.78472,2.12493,1.36734,0.203063,0.0955623,0.10750071704387665,0.256622,1.4344,0.296677,0.704822,,,4.67203,-0.0285609,-0.160597,999,,,,,,,75.00000000000003,3.1250000000000013,77,3.2083333333333335,,,,,,,,,,,,,,,,,,,"Scott McGough","12056",543518
"Jaden Woods","PIT",1,1,0,4.70916,14,0,0,1,,14,63,14,8,7,2,7,,1,12,7.40951,4.38206,1.69088,1.17267,0.182673,0.108035,0.07463855296373367,0.255832,1.49297,0.293986,0.705859,,,4.90528,-0.0291387,-0.0254538,999,,,,,,,46.6,3.3285714285714287,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Jaden Woods","sa3023064",692243
"Hunter Strickland","LAA",1,1,0,5.01873,14,0,0,1,,14,62,14,8,8,2,6,,1,11,7.04841,4.09412,1.72159,1.36482,0.177867,0.103315,0.07455156743526459,0.260405,1.47119,0.291329,0.693317,,,5.04117,-0.0297318,-0.0320425,999,,,,,,,47.6,3.4,49,3.5,,,,,,,,,,,,,,,,,,,"Hunter Strickland","7836",519326
"Scott Blewett","STL",1,1,0,4.37183,24,0,0,1,,24,104,25,13,12,3,9,,1,18,6.607,3.21314,2.05625,1.14345,0.168776,0.0820798,0.08669663965702057,0.261229,1.39099,0.292844,0.711571,,,4.49303,-0.0297426,-0.0397991,999,,,,,,,85.70000000000002,3.570833333333334,91,3.7916666666666665,,,,,,,,,,,,,,,,,,,"Scott Blewett","16427",656240
"Yilber Díaz","ARI",1,1,0,4.30582,23,0,0,1,,23,102,21,12,11,3,12,,1,22,8.77092,4.6881,1.87089,1.06581,0.220006,0.117594,0.10241171717643738,0.241597,1.45471,0.294131,0.72928,,,4.41901,-0.0303387,-0.0117561,999,,,,,,,87.70000000000002,3.8130434782608704,85,3.6956521739130435,,,,,,,,,,,,,,,,,,,"Yilber Diaz","29271",700270
"Victor Mederos","LAA",1,2,0,4.83573,26,0,0,1,,26,116,27,15,14,4,10,,3,20,6.91229,3.56519,1.93883,1.27792,0.172835,0.089144,0.08369072526693344,0.262892,1.43459,0.29488,0.690951,,,4.9258,-0.0305366,-0.0638984,999,,,,,,,77.99999999999999,2.9999999999999996,83,3.1923076923076925,,,,,,,,,,,,,,,,,,,"Victor Mederos","31533",682989
"Cole Wilcox","SEA",2,2,0,4.25041,28,0,0,1,,28,121,28,14,13,3,10,,1,22,7.00107,3.22411,2.17147,1.03979,0.179709,0.0827588,0.09694983065128326,0.254531,1.35564,0.291512,0.708165,,,4.31145,-0.0306823,-0.044132,999,,,,,,,112.50000000000001,4.017857142857143,116,4.142857142857143,,,,,,,,,,,,,,,,,,,"Cole Wilcox","27481",677961
"Marc Church","TEX",2,2,0,4.74957,32,0,0,1,,32,142,30,18,17,4,17,,1,31,8.68657,4.678,1.8569,1.17862,0.216807,0.116758,0.10004948079586029,0.242626,1.46543,0.290813,0.70593,,,4.56988,-0.0309638,-0.0801368,999,,,,,,,121.60000000000002,3.8000000000000007,120,3.75,,,,,,,,,,,,,,,,,,,"Marc Church","26353",687847
"Matt Pushard","STL",3,3,0,4.22001,52,0,0,7,,52,224,51,26,24,7,19,,2,45,7.73087,3.36912,2.29462,1.18583,0.199737,0.0870456,0.11269138008356094,0.250222,1.347,0.290322,0.723937,,,4.37026,-0.0313106,-0.0194618,999,,,,,,,221.10000000000005,4.251923076923078,224,4.3076923076923075,,,,,,,,,,,,,,,,,,,"Matt Pushard","sa3019955",690155
"Seth Johnson","PHI",1,1,0,4.80649,20,0,0,1,,20,88,20,11,11,3,9,,1,18,7.96434,4.1277,1.92948,1.36919,0.200117,0.103715,0.0964018926024437,0.254752,1.46185,0.293381,0.710869,,,4.79506,-0.0319241,-0.0233373,999,,,,,,,69.1,3.4549999999999996,71,3.55,,,,,,,,,,,,,,,,,,,"Seth Johnson","26020",686751
"Cam Sanders","PIT",1,2,0,4.75047,30,0,0,1,,30,136,28,17,16,4,18,,2,28,8.46423,5.43729,1.5567,1.0555,0.206993,0.132969,0.0740240216255188,0.243949,1.54734,0.294066,0.709871,,,4.81016,-0.0322944,-0.0502065,999,,,,,,,100.00000000000001,3.333333333333334,98,3.2666666666666666,,,,,,,,,,,,,,,,,,,"Cam Sanders","23479",676742
"Ryan Loutos","SEA",1,1,0,4.38308,25,0,0,1,,25,109,25,13,12,3,10,,1,21,7.57907,3.682,2.05841,1.1445,0.193001,0.0937619,0.09923870861530304,0.251494,1.39442,0.291041,0.71534,,,4.44055,-0.033055,-0.0560032,999,,,,,,,96.1,3.844,99,3.96,,,,,,,,,,,,,,,,,,,"Ryan Loutos","29521",702795
"Robinson Ortiz","SEA",2,2,0,4.20085,40,0,0,1,,40,176,36,20,19,4,20,,3,38,8.54863,4.54697,1.88007,0.964287,0.216385,0.115094,0.10129103809595108,0.234267,1.40051,0.285078,0.715473,,,4.33212,-0.0335628,-0.0639759,999,,,,,,,164.20000000000002,4.105,159,3.975,,,,,,,,,,,,,,,,,,,"Robinson Ortiz","sa3004006",673662
"Rolddy Muñoz","ATL",1,1,0,4.49628,24,0,0,1,,24,107,24,13,12,3,12,,1,21,7.97623,4.41489,1.80667,1.0625,0.198477,0.109858,0.08861911296844482,0.252053,1.47709,0.298477,0.715915,,,4.55094,-0.0359742,-0.0281992,999,,,,,,,85.30000000000001,3.554166666666667,88,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Rolddy Munoz","27407",691548
"Paul Gervase","LAD",2,2,0,4.66111,33,0,0,1,,33,144,29,19,17,5,17,,2,35,9.50238,4.57144,2.07864,1.38581,0.241564,0.116212,0.12535132467746735,0.234171,1.39894,0.284003,0.708235,,,4.72274,-0.0379308,-0.0752959,999,,,,,,,124.30000000000004,3.766666666666668,117,3.5454545454545454,,,,,,,,,,,,,,,,,,,"Paul Gervase","31571",801434
"Brandan Bidois","PIT",2,3,0,4.48559,40,0,0,1,,40,177,38,21,20,5,20,,2,37,8.38277,4.48976,1.86709,1.167,0.210957,0.112987,0.09796952456235886,0.244867,1.44756,0.291133,0.719154,,,4.58057,-0.0390049,-0.0172522,999,,,,,,,147.7,3.6925,147,3.675,,,,,,,,,,,,,,,,,,,"Brandan Bidois","sa3015277",684049
"Gavin Collyer","TEX",1,1,0,5.07767,18,0,0,1,,18,82,17,11,10,2,10,,2,17,8.70177,5.19229,1.6759,1.24458,0.21289,0.12703,0.08585985004901886,0.240168,1.50528,0.286226,0.684128,,,5.02764,-0.0390822,-0.072304,999,,,,,,,66.40000000000002,3.68888888888889,66,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Gavin Collyer","sa3011742",686560
"Zach Pop","PHI",3,3,0,4.65146,52,0,0,7,,52,228,54,29,27,7,19,,3,40,6.98394,3.23552,2.15852,1.18498,0.176989,0.0819955,0.09499364346265793,0.264178,1.40723,0.29953,0.690533,,,4.55001,-0.0396836,-0.0716917,999,,,,,,,200.30000000000004,3.851923076923078,211,4.0576923076923075,,,,,,,,,,,,,,,,,,,"Zach Pop","20185",647315
"T.J. McFarland",,1,1,0,4.34578,24,0,0,0,,24,106,26,12,12,3,8,,1,16,6.02628,3.07637,1.95889,1.00462,0.151903,0.0775456,0.07435773313045502,0.270674,1.42781,0.301571,0.714227,,,4.43448,-0.0397825,0.0630566,999,,,,,,,78.10000000000002,3.2541666666666678,86,3.5833333333333335,,,,,,,,,,,,,,,,,,,"T.J. McFarland","3237",519008
"Steven Wilson","TBR",2,2,0,4.68816,52,0,0,7,,52,223,47,29,27,9,23,,3,51,8.74547,4.00544,2.1834,1.49685,0.227031,0.10398,0.12305063754320145,0.237827,1.34487,0.277267,0.710559,,,4.84358,-0.0424782,-0.107351,999,,,,,,,203.90000000000003,3.921153846153847,195,3.75,,,,,,,,,,,,,,,,,,,"Steven Wilson","20353",621051
"Alek Jacob","SDP",2,2,0,4.70178,40,0,0,1,,40,175,38,22,21,6,17,,3,35,7.80726,3.82483,2.0412,1.31658,0.198272,0.0971347,0.10113697499036789,0.247743,1.3858,0.284352,0.701165,,,4.79263,-0.0425992,-0.0843921,999,,,,,,,137.39999999999998,3.4349999999999996,136,3.4,,,,,,,,,,,,,,,,,,,"Alek Jacob","29628",689690
"Jayden Murray","HOU",1,1,0,4.59849,30,0,0,1,,30,132,30,17,15,4,12,,2,25,7.57376,3.69702,2.04861,1.2482,0.191643,0.0935478,0.09809497743844986,0.2534,1.39891,0.290978,0.703011,,,4.73002,-0.043285,-0.074541,999,,,,,,,106.80000000000001,3.5600000000000005,110,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Jayden Murray","26482",681151
"Lucas Sims","CHW",0,1,0,5.72153,10,0,0,1,,10,46,9,7,6,2,7,,1,10,8.55782,5.95346,1.43745,1.45618,0.206836,0.143891,0.06294548511505127,0.243261,1.5862,0.283753,0.669189,,,5.72448,-0.0434468,-0.0634176,999,,,,,,,26,2.6,24,2.4,,,,,,,,,,,,,,,,,,,"Lucas Sims","13470",608371
"Dan Altavilla","MIN",1,2,0,4.70791,32,0,0,1,,32,142,32,18,17,4,16,,2,27,7.52367,4.41258,1.70505,1.15856,0.188939,0.110812,0.07812746614217758,0.255668,1.47798,0.296348,0.703173,,,4.82062,-0.0442577,-0.0694507,999,,,,,,,108.40000000000002,3.3875000000000006,112,3.5,,,,,,,,,,,,,,,,,,,"Dan Altavilla","16507",656186
"Bradley Blalock","MIA",1,1,0,5.00421,18,0,0,1,,18,80,20,11,10,3,7,,1,12,6.21473,3.43652,1.80844,1.35886,0.15624,0.0863951,0.06984508037567139,0.271299,1.46892,0.295724,0.692759,,,4.95491,-0.0456241,-0.056159,999,,,,,,,48.30000000000001,2.683333333333334,55,3.0555555555555554,,,,,,,,,,,,,,,,,,,"Bradley Blalock","26419",687134
